Water RowID,SiteID,Date.Time,Water BP psi,Water Temp C,Air BP psi,Water Level ft,Air Temp C,Discrete Water Temp C,Discrete Air Temp C,Discrete Water Level ft,Water Logger ID
1165,ECO66G12,5/20/2013 16:30,14.5473,17.76,14.2101,0.752,23.581,,,,10229557
1166,ECO66G12,5/20/2013 17:00,14.5408,17.855,14.2073,0.743,23.484,,,,10229557
1167,ECO66G12,5/20/2013 17:30,14.5384,17.855,14.2089,0.734,23.773,,,,10229557
1168,ECO66G12,5/20/2013 18:00,14.5408,17.855,14.212,0.732,23.1,,,,10229557
1169,ECO66G12,5/20/2013 18:30,14.5361,17.855,14.2064,0.734,22.525,,,,10229557
1170,ECO66G12,5/20/2013 19:00,14.5312,17.76,14.2009,0.736,21.951,,,,10229557
1171,ECO66G12,5/20/2013 19:30,14.5265,17.76,14.1954,0.738,21.378,,,,10229557
1172,ECO66G12,5/20/2013 20:00,14.5239,17.665,14.1946,0.734,20.805,,,,10229557
1173,ECO66G12,5/20/2013 20:30,14.5236,17.57,14.197,0.727,20.424,,,,10229557
1174,ECO66G12,5/20/2013 21:00,14.5255,17.475,14.1995,0.726,20.043,,,,10229557
1175,ECO66G12,5/20/2013 21:30,14.5229,17.379,14.1996,0.719,19.662,,,,10229557
1176,ECO66G12,5/20/2013 22:00,14.5274,17.379,14.2002,0.728,19.377,,,,10229557
1177,ECO66G12,5/20/2013 22:30,14.5248,17.284,14.2033,0.715,19.092,,,,10229557
1178,ECO66G12,5/20/2013 23:00,14.5245,17.189,14.204,0.713,18.806,,,,10229557
1179,ECO66G12,5/20/2013 23:30,14.5268,17.189,14.2051,0.716,18.616,,,,10229557
1180,ECO66G12,5/21/2013 0:00,14.5219,17.094,14.2014,0.713,18.331,,,,10229557
1181,ECO66G12,5/21/2013 0:30,14.5284,16.999,14.2049,0.72,18.14,,,,10229557
1182,ECO66G12,5/21/2013 1:00,14.5257,16.903,14.2038,0.716,17.95,,,,10229557
1183,ECO66G12,5/21/2013 1:30,14.528,16.903,14.2091,0.709,17.665,,,,10229557
1184,ECO66G12,5/21/2013 2:00,14.5231,16.808,14.2034,0.711,17.475,,,,10229557
1185,ECO66G12,5/21/2013 2:30,14.5249,16.713,14.2024,0.718,17.284,,,,10229557
1186,ECO66G12,5/21/2013 3:00,14.5181,16.713,14.1996,0.708,17.189,,,,10229557
1187,ECO66G12,5/21/2013 3:30,14.52,16.618,14.1986,0.715,16.999,,,,10229557
1188,ECO66G12,5/21/2013 4:00,14.5197,16.523,14.1957,0.721,16.903,,,,10229557
1189,ECO66G12,5/21/2013 4:30,14.5174,16.523,14.1947,0.718,16.713,,,,10229557
1190,ECO66G12,5/21/2013 5:00,14.5125,16.427,14.196,0.704,16.523,,,,10229557
1191,ECO66G12,5/21/2013 5:30,14.5167,16.332,14.1967,0.712,16.237,,,,10229557
1192,ECO66G12,5/21/2013 6:00,14.5213,16.332,14.1979,0.72,16.046,,,,10229557
1193,ECO66G12,5/21/2013 6:30,14.521,16.237,14.202,0.71,15.951,,,,10229557
1194,ECO66G12,5/21/2013 7:00,14.5279,16.237,14.2128,0.7,15.855,,,,10229557
1195,ECO66G12,5/21/2013 7:30,14.5344,16.141,14.2133,0.714,15.951,,,,10229557
1196,ECO66G12,5/21/2013 8:00,14.5344,16.141,14.216,0.708,16.046,,,,10229557
1197,ECO66G12,5/21/2013 8:30,14.5344,16.141,14.217,0.706,16.237,,,,10229557
1198,ECO66G12,5/21/2013 9:00,14.5367,16.141,14.221,0.702,16.523,,,,10229557
1199,ECO66G12,5/21/2013 9:30,14.5367,16.141,14.2207,0.703,16.903,,,,10229557
1200,ECO66G12,5/21/2013 10:00,14.5276,16.141,14.2159,0.692,17.665,,,,10229557
1201,ECO66G12,5/21/2013 10:30,14.5302,16.237,14.2108,0.71,18.806,,,,10229557
1202,ECO66G12,5/21/2013 11:00,14.5286,16.427,14.2136,0.7,20.138,,,,10229557
1203,ECO66G12,5/21/2013 11:30,14.5247,16.618,14.2104,0.699,21.187,,,,10229557
1204,ECO66G12,5/21/2013 12:00,14.5257,16.903,14.2095,0.703,21.855,,,,10229557
1205,ECO66G12,5/21/2013 12:30,14.5238,16.999,14.2066,0.705,22.142,,,,10229557
1206,ECO66G12,5/21/2013 13:00,14.5164,17.475,14.2028,0.697,23.484,,,,10229557
1207,ECO66G12,5/21/2013 13:30,14.5155,17.855,14.1985,0.705,25.125,,,,10229557
1208,ECO66G12,5/21/2013 14:00,14.5028,18.14,14.1874,0.701,26,,,,10229557
1209,ECO66G12,5/21/2013 14:30,14.4951,18.521,14.184,0.691,26.585,,,,10229557
1210,ECO66G12,5/21/2013 15:00,14.4962,18.806,14.1818,0.699,26.977,,,,10229557
1211,ECO66G12,5/21/2013 15:30,14.479,19.092,14.1721,0.682,27.272,,,,10229557
1212,ECO66G12,5/21/2013 16:00,14.4769,19.187,14.1674,0.688,27.665,,,,10229557
1213,ECO66G12,5/21/2013 16:30,14.4706,19.282,14.1624,0.685,27.961,,,,10229557
1214,ECO66G12,5/21/2013 17:00,14.4706,19.282,14.1606,0.689,28.06,,,,10229557
1215,ECO66G12,5/21/2013 17:30,14.4727,19.282,14.1635,0.687,27.37,,,,10229557
1216,ECO66G12,5/21/2013 18:00,14.4659,19.282,14.1557,0.69,26.39,,,,10229557
1217,ECO66G12,5/21/2013 18:30,14.4568,19.282,14.1457,0.692,25.028,,,,10229557
1218,ECO66G12,5/21/2013 19:00,14.4563,19.187,14.1487,0.683,23.966,,,,10229557
1219,ECO66G12,5/21/2013 19:30,14.4561,19.092,14.1461,0.689,23.1,,,,10229557
1220,ECO66G12,5/21/2013 20:00,14.4579,18.996,14.1497,0.685,22.525,,,,10229557
1221,ECO66G12,5/21/2013 20:30,14.4575,18.901,14.1538,0.674,22.046,,,,10229557
1222,ECO66G12,5/21/2013 21:00,14.464,18.806,14.158,0.68,21.569,,,,10229557
1223,ECO66G12,5/21/2013 21:30,14.4682,18.711,14.1621,0.68,21.091,,,,10229557
1224,ECO66G12,5/21/2013 22:00,14.4703,18.616,14.1645,0.679,20.71,,,,10229557
1225,ECO66G12,5/21/2013 22:30,14.4745,18.521,14.1698,0.677,20.424,,,,10229557
1226,ECO66G12,5/21/2013 23:00,14.4833,18.426,14.179,0.676,20.043,,,,10229557
1227,ECO66G12,5/21/2013 23:30,14.4833,18.426,14.1802,0.673,19.853,,,,10229557
1228,ECO66G12,5/22/2013 0:00,14.4784,18.331,14.1747,0.674,19.662,,,,10229557
1229,ECO66G12,5/22/2013 0:30,14.4871,18.236,14.1831,0.675,19.567,,,,10229557
1230,ECO66G12,5/22/2013 1:00,14.4868,18.14,14.1827,0.675,19.472,,,,10229557
1231,ECO66G12,5/22/2013 1:30,14.4819,18.045,14.1725,0.687,19.282,,,,10229557
1232,ECO66G12,5/22/2013 2:00,14.4655,17.95,14.1619,0.674,18.996,,,,10229557
1233,ECO66G12,5/22/2013 2:30,14.454,17.95,14.1508,0.673,18.616,,,,10229557
1234,ECO66G12,5/22/2013 3:00,14.4559,17.855,14.1519,0.675,18.426,,,,10229557
1235,ECO66G12,5/22/2013 3:30,14.4556,17.76,14.155,0.667,18.14,,,,10229557
1236,ECO66G12,5/22/2013 4:00,14.4505,17.665,14.1471,0.674,17.95,,,,10229557
1237,ECO66G12,5/22/2013 4:30,14.4617,17.57,14.1545,0.682,17.665,,,,10229557
1238,ECO66G12,5/22/2013 5:00,14.4636,17.475,14.1586,0.677,17.57,,,,10229557
1239,ECO66G12,5/22/2013 5:30,14.4591,17.475,14.1558,0.673,17.475,,,,10229557
1240,ECO66G12,5/22/2013 6:00,14.461,17.379,14.1558,0.678,17.475,,,,10229557
1241,ECO66G12,5/22/2013 6:30,14.463,17.284,14.1581,0.677,17.475,,,,10229557
1242,ECO66G12,5/22/2013 7:00,14.4675,17.284,14.1644,0.673,17.379,,,,10229557
1243,ECO66G12,5/22/2013 7:30,14.4695,17.189,14.1661,0.674,17.284,,,,10229557
1244,ECO66G12,5/22/2013 8:00,14.4764,17.189,14.1684,0.684,17.284,,,,10229557
1245,ECO66G12,5/22/2013 8:30,14.481,17.189,14.1722,0.686,17.57,,,,10229557
1246,ECO66G12,5/22/2013 9:00,14.4764,17.189,14.1687,0.683,17.76,,,,10229557
1247,ECO66G12,5/22/2013 9:30,14.4764,17.189,14.169,0.683,18.236,,,,10229557
1248,ECO66G12,5/22/2013 10:00,14.4717,17.189,14.1658,0.679,18.901,,,,10229557
1249,ECO66G12,5/22/2013 10:30,14.4722,17.284,14.1644,0.684,19.853,,,,10229557
1250,ECO66G12,5/22/2013 11:00,14.4682,17.475,14.1655,0.672,20.901,,,,10229557
1251,ECO66G12,5/22/2013 11:30,14.4693,17.76,14.1634,0.679,22.142,,,,10229557
1252,ECO66G12,5/22/2013 12:00,14.4658,18.045,14.1641,0.67,23.869,,,,10229557
1253,ECO66G12,5/22/2013 12:30,14.4669,18.331,14.1632,0.674,24.931,,,,10229557
1254,ECO66G12,5/22/2013 13:00,14.4656,18.616,14.1625,0.673,26,,,,10229557
1255,ECO66G12,5/22/2013 13:30,14.4598,18.901,14.1561,0.674,26.879,,,,10229557
1256,ECO66G12,5/22/2013 14:00,14.4561,19.092,14.1545,0.669,26.585,,,,10229557
1257,ECO66G12,5/22/2013 14:30,14.4498,19.282,14.146,0.675,26.292,,,,10229557
1258,ECO66G12,5/22/2013 15:00,14.4442,19.567,14.1425,0.67,26.879,,,,10229557
1259,ECO66G12,5/22/2013 15:30,14.4356,19.758,14.1374,0.662,27.173,,,,10229557
1260,ECO66G12,5/22/2013 16:00,14.4292,19.853,14.1306,0.663,27.173,,,,10229557
1261,ECO66G12,5/22/2013 16:30,14.4269,19.853,14.1267,0.666,26.488,,,,10229557
1262,ECO66G12,5/22/2013 17:00,14.4223,19.853,14.1228,0.665,25.805,,,,10229557
1263,ECO66G12,5/22/2013 17:30,14.4199,19.853,14.1216,0.662,25.61,,,,10229557
1264,ECO66G12,5/22/2013 18:00,14.4449,19.758,14.1389,0.68,22.621,,,,10229557
1265,ECO66G12,5/22/2013 18:30,14.433,19.662,14.1299,0.673,20.996,,,,10229557
1266,ECO66G12,5/22/2013 19:00,14.4304,19.567,14.1293,0.668,20.901,,,,10229557
1267,ECO66G12,5/22/2013 19:30,14.4323,19.472,14.13,0.671,20.615,,,,10229557
1268,ECO66G12,5/22/2013 20:00,14.4365,19.377,14.1357,0.668,20.424,,,,10229557
1269,ECO66G12,5/22/2013 20:30,14.4384,19.282,14.1391,0.664,20.234,,,,10229557
1270,ECO66G12,5/22/2013 21:00,14.4358,19.187,14.1399,0.656,19.948,,,,10229557
1271,ECO66G12,5/22/2013 21:30,14.44,19.092,14.1423,0.66,19.567,,,,10229557
1272,ECO66G12,5/22/2013 22:00,14.4442,18.996,14.1448,0.664,19.187,,,,10229557
1273,ECO66G12,5/22/2013 22:30,14.4481,18.806,14.1523,0.656,18.901,,,,10229557
1274,ECO66G12,5/22/2013 23:00,14.4523,18.711,14.1535,0.663,18.711,,,,10229557
1275,ECO66G12,5/22/2013 23:30,14.4474,18.616,14.1502,0.659,18.521,,,,10229557
1276,ECO66G12,5/23/2013 0:00,14.4469,18.521,14.1497,0.659,18.426,,,,10229557
1277,ECO66G12,5/23/2013 0:30,14.442,18.426,14.1509,0.645,18.236,,,,10229557
1278,ECO66G12,5/23/2013 1:00,14.4462,18.331,14.1503,0.656,18.14,,,,10229557
1279,ECO66G12,5/23/2013 1:30,14.4436,18.236,14.1521,0.646,18.045,,,,10229557
1280,ECO66G12,5/23/2013 2:00,14.4482,18.236,14.1493,0.663,17.95,,,,10229557
1281,ECO66G12,5/23/2013 2:30,14.4455,18.14,14.1493,0.657,17.95,,,,10229557
1282,ECO66G12,5/23/2013 3:00,14.4475,18.045,14.1534,0.652,17.855,,,,10229557
1283,ECO66G12,5/23/2013 3:30,14.4517,17.95,14.1551,0.658,17.76,,,,10229557
1284,ECO66G12,5/23/2013 4:00,14.4536,17.855,14.1568,0.658,17.665,,,,10229557
1285,ECO66G12,5/23/2013 4:30,14.4606,17.855,14.1586,0.67,17.57,,,,10229557
1286,ECO66G12,5/23/2013 5:00,14.4624,17.76,14.1631,0.664,17.57,,,,10229557
1287,ECO66G12,5/23/2013 5:30,14.462,17.665,14.1654,0.658,17.57,,,,10229557
1288,ECO66G12,5/23/2013 6:00,14.4643,17.665,14.1671,0.659,17.475,,,,10229557
1289,ECO66G12,5/23/2013 6:30,14.4685,17.57,14.1712,0.659,17.379,,,,10229557
1290,ECO66G12,5/23/2013 7:00,14.4685,17.57,14.1757,0.649,17.379,,,,10229557
1291,ECO66G12,5/23/2013 7:30,14.4774,17.475,14.1798,0.66,17.284,,,,10229557
1292,ECO66G12,5/23/2013 8:00,14.4748,17.379,14.1798,0.654,17.284,,,,10229557
1293,ECO66G12,5/23/2013 8:30,14.4724,17.379,14.1819,0.644,17.284,,,,10229557
1294,ECO66G12,5/23/2013 9:00,14.4771,17.379,14.1825,0.653,17.379,,,,10229557
1295,ECO66G12,5/23/2013 9:30,14.4839,17.379,14.1824,0.669,17.76,,,,10229557
1296,ECO66G12,5/23/2013 10:00,14.4794,17.379,14.1803,0.663,18.236,,,,10229557
1297,ECO66G12,5/23/2013 10:30,14.4729,17.475,14.1825,0.643,18.616,,,,10229557
1298,ECO66G12,5/23/2013 11:00,14.4755,17.57,14.1811,0.653,19.187,,,,10229557
1299,ECO66G12,5/23/2013 11:30,14.4785,17.76,14.1802,0.662,19.853,,,,10229557
1300,ECO66G12,5/23/2013 12:00,14.4727,18.045,14.1783,0.653,20.329,,,,10229557
1301,ECO66G12,5/23/2013 12:30,14.4711,18.236,14.1763,0.654,21.187,,,,10229557
1302,ECO66G12,5/23/2013 13:00,14.4653,18.521,14.1692,0.657,21.951,,,,10229557
1303,ECO66G12,5/23/2013 13:30,14.4637,18.711,14.1706,0.65,22.621,,,,10229557
1304,ECO66G12,5/23/2013 14:00,14.4645,18.901,14.1664,0.661,23.484,,,,10229557
1305,ECO66G12,5/23/2013 14:30,14.4633,19.187,14.1696,0.651,24.062,,,,10229557
1306,ECO66G12,5/23/2013 15:00,14.4617,19.377,14.1673,0.653,24.448,,,,10229557
1307,ECO66G12,5/23/2013 15:30,14.4598,19.472,14.1661,0.651,24.641,,,,10229557
1308,ECO66G12,5/23/2013 16:00,14.4533,19.567,14.1616,0.647,24.255,,,,10229557
1309,ECO66G12,5/23/2013 16:30,14.4487,19.567,14.1583,0.644,24.448,,,,10229557
1310,ECO66G12,5/23/2013 17:00,14.451,19.567,14.1555,0.655,23.966,,,,10229557
1311,ECO66G12,5/23/2013 17:30,14.4484,19.472,14.158,0.644,23.196,,,,10229557
1312,ECO66G12,5/23/2013 18:00,14.4571,19.377,14.1612,0.656,22.142,,,,10229557
1313,ECO66G12,5/23/2013 18:30,14.4545,19.282,14.1602,0.653,21.569,,,,10229557
1314,ECO66G12,5/23/2013 19:00,14.4563,19.187,14.1661,0.643,20.996,,,,10229557
1315,ECO66G12,5/23/2013 19:30,14.461,19.187,14.1686,0.648,20.615,,,,10229557
1316,ECO66G12,5/23/2013 20:00,14.4652,19.092,14.1721,0.65,20.424,,,,10229557
1317,ECO66G12,5/23/2013 20:30,14.4648,18.996,14.1732,0.646,20.234,,,,10229557
1318,ECO66G12,5/23/2013 21:00,14.4664,18.806,14.1751,0.646,19.758,,,,10229557
1319,ECO66G12,5/23/2013 21:30,14.4682,18.711,14.1811,0.636,19.187,,,,10229557
1320,ECO66G12,5/23/2013 22:00,14.4745,18.521,14.1853,0.641,18.711,,,,10229557
1321,ECO66G12,5/23/2013 22:30,14.5049,18.711,14.1912,0.697,18.14,,,,10229557
1322,ECO66G12,5/23/2013 23:00,14.4745,18.521,14.1944,0.62,17.475,,,,10229557
1323,ECO66G12,5/23/2013 23:30,14.4822,18.14,14.1957,0.634,16.903,,,,10229557
1324,ECO66G12,5/24/2013 0:00,14.4842,18.045,14.195,0.641,16.332,,,,10229557
1325,ECO66G12,5/24/2013 0:30,14.4856,17.855,14.1964,0.641,15.76,,,,10229557
1326,ECO66G12,5/24/2013 1:00,14.4922,17.76,14.2067,0.632,15.569,,,,10229557
1327,ECO66G12,5/24/2013 1:30,14.4914,17.57,14.2085,0.626,15.473,,,,10229557
1328,ECO66G12,5/24/2013 2:00,14.4912,17.475,14.2038,0.636,15.473,,,,10229557
1329,ECO66G12,5/24/2013 2:30,14.4909,17.379,14.2062,0.63,15.473,,,,10229557
1330,ECO66G12,5/24/2013 3:00,14.4904,17.284,14.2051,0.632,15.282,,,,10229557
1331,ECO66G12,5/24/2013 3:30,14.4925,17.189,14.2092,0.627,15.187,,,,10229557
1332,ECO66G12,5/24/2013 4:00,14.499,17.094,14.2149,0.629,14.996,,,,10229557
1333,ECO66G12,5/24/2013 4:30,14.5032,16.999,14.2169,0.634,14.517,,,,10229557
1334,ECO66G12,5/24/2013 5:00,14.5004,16.903,14.2153,0.631,14.23,,,,10229557
1335,ECO66G12,5/24/2013 5:30,14.5001,16.808,14.2194,0.621,14.134,,,,10229557
1336,ECO66G12,5/24/2013 6:00,14.509,16.713,14.2194,0.642,14.134,,,,10229557
1337,ECO66G12,5/24/2013 6:30,14.5086,16.618,14.2221,0.634,14.23,,,,10229557
1338,ECO66G12,5/24/2013 7:00,14.5151,16.523,14.234,0.622,14.325,,,,10229557
1339,ECO66G12,5/24/2013 7:30,14.5265,16.523,14.2395,0.636,14.517,,,,10229557
1340,ECO66G12,5/24/2013 8:00,14.5354,16.427,14.2479,0.637,14.804,,,,10229557
1341,ECO66G12,5/24/2013 8:30,14.5374,16.332,14.2534,0.629,14.996,,,,10229557
1342,ECO66G12,5/24/2013 9:00,14.5463,16.237,14.262,0.629,14.9,,,,10229557
1343,ECO66G12,5/24/2013 9:30,14.5484,16.237,14.2671,0.622,14.996,,,,10229557
1344,ECO66G12,5/24/2013 10:00,14.5619,16.141,14.2778,0.629,14.9,,,,10229557
1345,ECO66G12,5/24/2013 10:30,14.5664,16.141,14.2856,0.621,15.091,,,,10229557
1346,ECO66G12,5/24/2013 11:00,14.5734,16.141,14.2878,0.632,15.473,,,,10229557
1347,ECO66G12,5/24/2013 11:30,14.5737,16.237,14.2923,0.622,15.473,,,,10229557
1348,ECO66G12,5/24/2013 12:00,14.5806,16.237,14.2978,0.626,15.664,,,,10229557
1349,ECO66G12,5/24/2013 12:30,14.5809,16.332,14.2994,0.623,15.951,,,,10229557
1350,ECO66G12,5/24/2013 13:00,14.5775,16.618,14.2951,0.625,16.808,,,,10229557
1351,ECO66G12,5/24/2013 13:30,14.5801,16.713,14.2954,0.63,17.284,,,,10229557
1352,ECO66G12,5/24/2013 14:00,14.5743,16.999,14.2952,0.617,17.665,,,,10229557
1353,ECO66G12,5/24/2013 14:30,14.5795,17.189,14.2972,0.625,18.045,,,,10229557
1354,ECO66G12,5/24/2013 15:00,14.576,17.475,14.292,0.629,18.331,,,,10229557
1355,ECO66G12,5/24/2013 15:30,14.579,17.665,14.2987,0.62,18.711,,,,10229557
1356,ECO66G12,5/24/2013 16:00,14.577,17.76,14.2987,0.616,18.711,,,,10229557
1357,ECO66G12,5/24/2013 16:30,14.5747,17.76,14.2964,0.616,18.711,,,,10229557
1358,ECO66G12,5/24/2013 17:00,14.5702,17.76,14.2911,0.617,18.996,,,,10229557
1359,ECO66G12,5/24/2013 17:30,14.5721,17.665,14.2958,0.611,18.996,,,,10229557
1360,ECO66G12,5/24/2013 18:00,14.5695,17.57,14.2935,0.61,18.996,,,,10229557
1361,ECO66G12,5/24/2013 18:30,14.5669,17.475,14.2901,0.612,18.806,,,,10229557
1362,ECO66G12,5/24/2013 19:00,14.5641,17.379,14.2858,0.616,18.426,,,,10229557
1363,ECO66G12,5/24/2013 19:30,14.5661,17.284,14.2907,0.609,17.665,,,,10229557
1364,ECO66G12,5/24/2013 20:00,14.5634,17.189,14.29,0.604,16.713,,,,10229557
1365,ECO66G12,5/24/2013 20:30,14.5673,16.999,14.2933,0.605,15.664,,,,10229557
1366,ECO66G12,5/24/2013 21:00,14.5735,16.808,14.2945,0.617,14.613,,,,10229557
1367,ECO66G12,5/24/2013 21:30,14.5705,16.618,14.2938,0.612,13.654,,,,10229557
1368,ECO66G12,5/24/2013 22:00,14.5744,16.427,14.2983,0.61,12.787,,,,10229557
1369,ECO66G12,5/24/2013 22:30,14.5802,16.141,14.3042,0.61,12.207,,,,10229557
1370,ECO66G12,5/24/2013 23:00,14.5795,15.951,14.3033,0.61,11.625,,,,10229557
1371,ECO66G12,5/24/2013 23:30,14.5743,15.76,14.3003,0.605,11.041,,,,10229557
1372,ECO66G12,5/25/2013 0:00,14.5873,15.569,14.3107,0.611,10.455,,,,10229557
1373,ECO66G12,5/25/2013 0:30,14.5912,15.378,14.3145,0.612,9.866,,,,10229557
1374,ECO66G12,5/25/2013 1:00,14.586,15.187,14.3141,0.601,9.373,,,,10229557
1375,ECO66G12,5/25/2013 1:30,14.5921,14.996,14.321,0.599,8.978,,,,10229557
1376,ECO66G12,5/25/2013 2:00,14.5915,14.804,14.3196,0.601,8.68,,,,10229557
1377,ECO66G12,5/25/2013 2:30,14.5978,14.613,14.3203,0.613,8.382,,,,10229557
1378,ECO66G12,5/25/2013 3:00,14.595,14.517,14.3187,0.611,8.082,,,,10229557
1379,ECO66G12,5/25/2013 3:30,14.5944,14.325,14.3199,0.607,7.882,,,,10229557
1380,ECO66G12,5/25/2013 4:00,14.5914,14.134,14.3206,0.598,7.582,,,,10229557
1381,ECO66G12,5/25/2013 4:30,14.5885,13.942,14.3173,0.599,7.381,,,,10229557
1382,ECO66G12,5/25/2013 5:00,14.5905,13.846,14.3186,0.6,7.179,,,,10229557
1383,ECO66G12,5/25/2013 5:30,14.5989,13.654,14.3252,0.604,7.179,,,,10229557
1384,ECO66G12,5/25/2013 6:00,14.6005,13.461,14.3283,0.601,6.877,,,,10229557
1385,ECO66G12,5/25/2013 6:30,14.6002,13.365,14.3277,0.602,6.775,,,,10229557
1386,ECO66G12,5/25/2013 7:00,14.6114,13.269,14.3339,0.613,6.674,,,,10229557
1387,ECO66G12,5/25/2013 7:30,14.6107,13.076,14.3386,0.601,6.674,,,,10229557
1388,ECO66G12,5/25/2013 8:00,14.6104,12.98,14.3373,0.603,6.877,,,,10229557
1389,ECO66G12,5/25/2013 8:30,14.6169,12.883,14.3409,0.61,7.582,,,,10229557
1390,ECO66G12,5/25/2013 9:00,14.6124,12.883,14.3389,0.604,8.481,,,,10229557
1391,ECO66G12,5/25/2013 9:30,14.6081,12.98,14.3365,0.599,9.768,,,,10229557
1392,ECO66G12,5/25/2013 10:00,14.6153,13.076,14.3416,0.604,11.139,,,,10229557
1393,ECO66G12,5/25/2013 10:30,14.6111,13.173,14.339,0.601,12.787,,,,10229557
1394,ECO66G12,5/25/2013 11:00,14.6143,13.461,14.3377,0.611,14.23,,,,10229557
1395,ECO66G12,5/25/2013 11:30,14.6176,13.75,14.345,0.602,15.569,,,,10229557
1396,ECO66G12,5/25/2013 12:00,14.6143,14.134,14.3409,0.604,16.903,,,,10229557
1397,ECO66G12,5/25/2013 12:30,14.6069,14.613,14.3352,0.6,18.331,,,,10229557
1398,ECO66G12,5/25/2013 13:00,14.6009,14.9,14.3296,0.599,19.377,,,,10229557
1399,ECO66G12,5/25/2013 13:30,14.5978,15.282,14.3236,0.606,20.329,,,,10229557
1400,ECO66G12,5/25/2013 14:00,14.5969,15.664,14.3204,0.611,20.996,,,,10229557
1401,ECO66G12,5/25/2013 14:30,14.5914,16.046,14.317,0.606,21.569,,,,10229557
1402,ECO66G12,5/25/2013 15:00,14.5878,16.332,14.3139,0.605,21.855,,,,10229557
1403,ECO66G12,5/25/2013 15:30,14.5866,16.618,14.3139,0.602,22.238,,,,10229557
1404,ECO66G12,5/25/2013 16:00,14.5873,16.808,14.3116,0.609,22.238,,,,10229557
1405,ECO66G12,5/25/2013 16:30,14.5876,16.903,14.3151,0.602,22.046,,,,10229557
1406,ECO66G12,5/25/2013 17:00,14.5808,16.903,14.3077,0.603,21.951,,,,10229557
1407,ECO66G12,5/25/2013 17:30,14.5735,16.808,14.3033,0.597,21.569,,,,10229557
1408,ECO66G12,5/25/2013 18:00,14.5712,16.808,14.3,0.599,20.996,,,,10229557
1409,ECO66G12,5/25/2013 18:30,14.5709,16.713,14.2939,0.612,20.71,,,,10229557
1410,ECO66G12,5/25/2013 19:00,14.566,16.618,14.2987,0.59,19.948,,,,10229557
1411,ECO66G12,5/25/2013 19:30,14.5725,16.523,14.2958,0.612,18.996,,,,10229557
1412,ECO66G12,5/25/2013 20:00,14.5702,16.523,14.2933,0.612,18.14,,,,10229557
1413,ECO66G12,5/25/2013 20:30,14.5653,16.427,14.2954,0.596,17.284,,,,10229557
1414,ECO66G12,5/25/2013 21:00,14.5645,16.237,14.2919,0.602,16.237,,,,10229557
1415,ECO66G12,5/25/2013 21:30,14.5593,16.046,14.289,0.597,15.282,,,,10229557
1416,ECO66G12,5/25/2013 22:00,14.554,15.855,14.2826,0.599,14.517,,,,10229557
1417,ECO66G12,5/25/2013 22:30,14.5513,15.76,14.2785,0.603,13.75,,,,10229557
1418,ECO66G12,5/25/2013 23:00,14.5529,15.569,14.2806,0.602,12.883,,,,10229557
1419,ECO66G12,5/25/2013 23:30,14.5637,15.378,14.2933,0.597,12.304,,,,10229557
1420,ECO66G12,5/26/2013 0:00,14.5587,15.282,14.2891,0.595,11.916,,,,10229557
1421,ECO66G12,5/26/2013 0:30,14.5627,15.091,14.291,0.6,11.431,,,,10229557
1422,ECO66G12,5/26/2013 1:00,14.5624,14.996,14.2894,0.603,11.139,,,,10229557
1423,ECO66G12,5/26/2013 1:30,14.5616,14.804,14.2901,0.6,10.846,,,,10229557
1424,ECO66G12,5/26/2013 2:00,14.5564,14.613,14.284,0.602,10.553,,,,10229557
1425,ECO66G12,5/26/2013 2:30,14.5515,14.517,14.2803,0.599,10.259,,,,10229557
1426,ECO66G12,5/26/2013 3:00,14.5535,14.421,14.2833,0.597,9.965,,,,10229557
1427,ECO66G12,5/26/2013 3:30,14.5574,14.23,14.2872,0.596,9.866,,,,10229557
1428,ECO66G12,5/26/2013 4:00,14.5548,14.134,14.284,0.598,9.669,,,,10229557
1429,ECO66G12,5/26/2013 4:30,14.5544,14.038,14.2862,0.592,9.669,,,,10229557
1430,ECO66G12,5/26/2013 5:00,14.5632,13.942,14.293,0.596,9.669,,,,10229557
1431,ECO66G12,5/26/2013 5:30,14.5695,13.75,14.2993,0.596,9.571,,,,10229557
1432,ECO66G12,5/26/2013 6:00,14.5737,13.654,14.3033,0.597,9.472,,,,10229557
1433,ECO66G12,5/26/2013 6:30,14.5848,13.558,14.3113,0.604,9.275,,,,10229557
1434,ECO66G12,5/26/2013 7:00,14.5891,13.461,14.3171,0.6,9.077,,,,10229557
1435,ECO66G12,5/26/2013 7:30,14.5888,13.365,14.3193,0.595,9.077,,,,10229557
1436,ECO66G12,5/26/2013 8:00,14.5862,13.269,14.3187,0.59,9.373,,,,10229557
1437,ECO66G12,5/26/2013 8:30,14.5838,13.269,14.3133,0.597,9.669,,,,10229557
1438,ECO66G12,5/26/2013 9:00,14.5817,13.269,14.3115,0.596,10.161,,,,10229557
1439,ECO66G12,5/26/2013 9:30,14.5793,13.269,14.3093,0.596,11.041,,,,10229557
1440,ECO66G12,5/26/2013 10:00,14.5819,13.365,14.311,0.598,12.207,,,,10229557
1441,ECO66G12,5/26/2013 10:30,14.5822,13.461,14.3107,0.599,13.846,,,,10229557
1442,ECO66G12,5/26/2013 11:00,14.5856,13.75,14.3175,0.591,15.951,,,,10229557
1443,ECO66G12,5/26/2013 11:30,14.5885,13.942,14.3226,0.586,17.284,,,,10229557
